대여소 그룹,대여소명,대여일자,대여건수
양천구, 신정3동주민센터,201702,61
양천구, 서울출입국관리사무소 앞,201702,146
양천구, 신정3동 현장민원실 앞,201702,32
양천구, 서부화물트럭터미널 사거리,201702,28
양천구, 신일해피트리아파트 앞,201702,27
양천구, 강월초교입구 사거리,201702,19
마포구, 신촌역(2호선) 7번출구 앞,201702,206
양천구, 양서중학교 옆,201702,18
양천구, 한국SGI 양천문화회관 앞,201702,26
용산구, 목월공원 앞,201702,150
용산구, 한강진역 2번 출구 앞,201702,113
용산구, 한남초교 앞 보도육교,201702,34
용산구, 문배어린이공원 앞,201702,134
용산구, 전자랜드 본관 앞,201702,114
용산구, 서울역 12번 출구 앞,201702,128
용산구, 서빙고동 금호맨션 앞,201702,44
서대문구, 증산2교,201702,121
용산구, 한남 유수지 복개주차장,201702,158
용산구, 이태원지하보도,201702,79
용산구, 녹사평역1번출구,201702,225
용산구, 용산전쟁기념관,201702,121
용산구, 삼각지역 3번출구,201702,123
용산구, LIG강촌아파트 103동앞,201702,74
종로구, 종각역 5번출구,201702,366
중구, 훈련원공원주차장 앞,201702,140
마포구, 망원초록길 입구,201702,47
마포구, 망원2빗물펌프장 앞,201702,162
마포구, 하늘채코오롱아파트 건너편,201702,406
마포구, SK망원동주유소 건너편,201702,187
마포구, 마포 신수공원 앞,201702,201
마포구, 월드컵공원,201702,330
서대문구, 북가좌 초등학교,201702,54
서대문구, 홍은동 정원여중 입구,201702,93
서대문구, 정명학원,201702,115
서대문구, 연서어린이공원,201702,94
서대문구, 증산3교 앞,201702,75
서대문구, 해담는다리,201702,108
서대문구, 증산교 앞,201702,278
서대문구, 모래내고가차도 ,201702,208
서대문구, 연희교차로 인근,201702,111
서대문구, 충정2교,201702,106
성동구, 달맞이공원,201702,50
성동구, 도선동 주민센터 앞,201702,160
성동구, 성동광진 교육지원청 앞,201702,184
서대문구, 연세로 명물길,201702,106
성동구, 왕십리역 4번 출구 건너편,201702,216
성동구, 비전교회 앞,201702,112
성동구, 서울숲역 2번출구 앞,201702,161
성동구, 군자지하보도 앞,201702,155
성동구, 성동세무서 건너편,201702,180
성동구, 금호역 3번출구,201702,15
성동구, 옥수역 3번출구,201702,202
성동구, 성수역 2번출구 앞,201702,377
성동구, 청계8가사거리 부근,201702,336
서대문구, 명물길 원형무대 앞,201702,81
성동구, 응봉현대아파트 정류소,201702,61
성동구, 성동세무서 부근,201702,149
성동구, 마장역 4번출구,201702,152
성동구, 용답초등학교,201702,93
성동구, 경일중학교 앞,201702,99
성동구, 청계천 생태교실 앞,201702,201
광진구, 구의삼성쉐르빌 앞,201702,182
광진구, 대림아크로리버 앞,201702,48
광진구, 중곡 성원APT 앞,201702,132
마포구, 대흥동 주민센터,201702,105
광진구, 구의3동주민센터,201702,31
광진구, 어린이대공원역6번출구,201702,222
광진구, 국립정신 건강센터 앞,201702,82
광진구, 구의문주차장 앞,201702,272
광진구, 아차산역4번출구,201702,156
광진구, 중앙농협 중곡지점,201702,23
광진구, 광나루역 3번 출구,201702,57
광진구, 광진청소년수련관,201702,107
동대문구, 동대문중학교 옆,201702,37
서대문구, NH농협 신촌지점 앞,201702,105
동대문구, 전농사거리 교통섬,201702,147
동대문구, 서울시립대 정문 앞,201702,307
동대문구, 전농동 동아아파트 앞,201702,169
동대문구, 답십리초등학교 앞(현대시장 옆),201702,135
동대문구, 군자교 서측 녹지대,201702,65
동대문구, 장안동삼거리 교통섬,201702,104
동대문구, 휘봉고등학교 앞,201702,42
동대문구, 동대문구 보건소,201702,193
동대문구, 답십리역 1번출구,201702,201
마포구, 망원역 1번출구 앞,201702,376
서대문구, 신촌동 제1공영주차장 앞,201702,154
동대문구, 청량리 기업은행 앞,201702,258
동대문구, 외국어대 정문 앞,201702,170
동대문구, 시조사 앞 (청량고정문 옆),201702,167
동대문구, 세종대왕기념관 교차로,201702,76
동대문구, KAIST 경영대학 앞,201702,82
동대문구, 서울시립대 정보기술관,201702,72
동대문구, 서울시립대 후문,201702,253
동대문구, KEB하나은행 청량리역지점,201702,82
동대문구, 용두역 4번출구,201702,213
동대문구, 신답역 사거리,201702,137
서대문구, 이화여대 후문,201702,152
동대문구, 동대문구민체육센터 (육교아래),201702,96
영등포구, 영등포구청역 1번출구,201702,368
영등포구, 여의도 마리나선착장 앞,201702,100
영등포구, 영문초등학교 사거리,201702,186
영등포구, 근로자회관 사거리,201702,118
영등포구, 교보생명보험 앞,201702,100
영등포구, 영등포유통상가 사거리,201702,90
서대문구, 연대 대운동장 옆,201702,143
영등포구, 영등포청과시장 사거리,201702,255
영등포구, 삼성화재 사옥 옆,201702,74
영등포구, 그랜드컨벤션센터 앞,201702,111
영등포구, 증권거래소후문교차로,201702,65
영등포구, 샛강생태공원방문자센터 앞,201702,148
영등포구, 당산육갑문,201702,178
양천구,신정6동 주민센터 인근,201702,162
서대문구, 연세대 정문 건너편,201702,123
양천구, 홍익병원앞 교차로,201702,52
양천구, 서울강월초등학교 앞,201702,56
용산구, 신용산역 6번출구 앞,201702,209
용산구, 삼각지역 4번출구 앞,201702,59
용산구, 숙명여대 입구 교차로,201702,153
용산구, 선린인터넷 고등학교,201702,151
용산구, 청파동입구 교차로,201702,128
용산구, 이촌1동 마을공원,201702,119
용산구, 효창동주민센터 앞,201702,46
용산구, 서빙고동 주민센터 앞,201702,222
마포구, 서울 월드컵 경기장,201702,177
종로구, 동성중학교 앞,201702,132
광진구, 광진광장 교통섬,201702,143
성동구, 성수2가1동 공영주차장 인근,201702,123
성동구, 마장동 주민센터,201702,58
은평구, 은평예술회관,201702,131
은평구, 응암1동사무소,201702,162
영등포구, 국회의원회관,201702,163
은평구, 진관동 은빛초등학교,201702,24
은평구, 은평뉴타운 아이파크,201702,93
은평구, 은평뉴타운 푸르지오,201702,115
은평구, 구파발역 2번출구,201702,166
은평구, 연신내역 5번출구150M 아래,201702,224
은평구, CJ 드림시티,201702,339
은평구, 구산역 4번출구,201702,109
은평구, 백련산 힐스테이트 3차,201702,81
은평구, 은평평화공원(역촌역4번출구),201702,129
영등포구, 진미파라곤 앞,201702,208
은평구, 응암오거리,201702,161
은평구, 이마트 은평점,201702,219
은평구, 새절역 2번출구,201702,244
은평구, 증산역 4번출구,201702,149
은평구, 평생학습관 앞,201702,75
은평구, 녹번역 4번출구,201702,140
은평구, 서울혁신파크,201702,41
은평구, 신도고등학교,201702,73
영등포구, 국민일보 앞,201702,293
은평구, 연신내역 4번출구,201702,75
은평구, 국민은행 연서지점,201702,77
은평구, 메뚜기다리,201702,44
은평구, 불광역 2번출구,201702,40
은평구, 연신내역 3번출구 인근,201702,79
은평구, 은평역사한옥박물관,201702,23
은평구, 구 서부경찰서 건너편,201702,26
은평구, 역촌파출소,201702,97
은평구, 예일여중,201702,104
은평구, LG서비스 역촌점,201702,126
성동구, KEB하나은행 성수중앙지점,201702,95
광진구, 뚝섬 유원지역,201702,67
마포구, 망원역 2번출구 앞,201702,240
영등포구, 국회의사당역 5번출구 옆,201702,145
영등포구, 국회의사당역 3번출구 옆,201702,270
영등포구, 산업은행 앞,201702,210
영등포구, KBS 앞,201702,281
영등포구, 유진투자증권빌딩 앞,201702,239
영등포구, IFC몰,201702,371
영등포구, 여의도역 4번출구 옆,201702,584
영등포구, 여의도역 1번출구 옆,201702,320
영등포구, KT앞,201702,352
마포구, 합정역 1번출구 앞,201702,301
영등포구, 금융감독원 앞,201702,154
영등포구, 증권거래소 앞,201702,147
영등포구, 롯데캐슬엠파이어 옆,201702,171
영등포구, 미성아파트 A동 앞,201702,149
영등포구, 여의도고교 앞,201702,71
영등포구, NH농협은행 앞,201702,241
영등포구, 여의도초교 앞,201702,353
영등포구, 시범아파트버스정류장 옆,201702,293
영등포구, 진주아파트상가 앞,201702,295
마포구, 합정역 5번출구 앞,201702,167
영등포구, 롯데캐슬 앞,201702,357
영등포구, 앙카라공원 앞,201702,289
영등포구, 샛강역 1번출구 앞,201702,153
영등포구, 여의나루역 1번출구 앞,201702,753
마포구, 상암월드컵파크 10단지 앞,201702,126
마포구, 상암월드컵파크 9단지 앞,201702,187
마포구, 부엉이공원 앞,201702,147
마포구, 합정역 7번출구 앞,201702,358
마포구, DMC빌 앞,201702,130
마포구, 상암월드컵파크 7단지 앞,201702,153
마포구, 마포구청 앞,201702,480
마포구, 마포구 육아종합지원센터,201702,146
마포구, LG CNS앞,201702,187
마포구, 서울시 공공자전거 상암센터,201702,131
마포구, 누리꿈스퀘어 옆,201702,413
마포구, 홈플러스 앞,201702,547
마포구, 상암중학교 옆,201702,93
마포구, 월드컵경기장역 3번출구 옆,201702,311
마포구, 신한은행 서교동금융센터점 앞,201702,411
마포구, DMC홍보관,201702,155
마포구, DMC산학협력연구센터 앞,201702,366
마포구, 상암월드컵파크 3단지 후문,201702,190
마포구, DMC역 2번출구 옆,201702,286
마포구, 상암동주민센터 옆,201702,188
마포구, DMC역 9번출구 앞,201702,518
마포구, 상암월드컵파크 1단지 교차로,201702,224
광진구, 어린이대공원역 3번출구 앞,201702,240
광진구, 광진구의회 앞,201702,283
광진구, 뚝섬유원지역 1번출구 앞,201702,533
마포구, 서교동 사거리,201703,522
광진구, 자양사거리 광진아크로텔 앞,201703,569
성동구, 금호 어울림 아파트 앞,201703,154
성동구, 성수아이에스비즈타워 앞,201703,216
성동구, 성수아카데미타워 앞,201703,344
성동구, 이마트 버스정류소 옆,201703,626
성동구, 서울숲 남문 버스정류소 옆,201703,384
성동구, 서울숲역 4번 출구 옆,201703,956
성동구, 뚝섬역 1번 출구 옆,201703,722
마포구, 제일빌딩 앞,201703,522
마포구, 상암한화오벨리스크 1차 앞,201703,342
성동구, 뚝섬역 5번 출구 정류소 옆,201703,411
성동구, 성수사거리 버스정류장 앞,201703,487
광진구, 광양중학교 앞,201703,246
광진구, 광진메디칼 앞,201703,389
중구, 정동사거리,201703,647
종로구, 경복궁역 7번출구 앞,201703,370
종로구, 경복궁역 4번출구 뒤,201703,739
종로구, 광화문역 1번출구 앞,201703,620
서대문구, 사루비아 빌딩 앞,201703,716
종로구, 광화문역 2번출구 앞,201703,413
종로구, 종로구청 옆,201703,652
종로구, 광화문역 7번출구 앞,201703,367
종로구, 서울역사박물관 앞,201703,578
종로구, 광화문 S타워 앞,201703,386
종로구, 광화문역 6번출구 옆,201703,395
중구, 청계광장 옆,201703,315
중구, 서울광장 옆,201703,754
중구, 시청역 1번출구 뒤,201703,592
종로구, 국립현대미술관,201703,699
종로구, 종각역 1번출구 앞,201703,778
중구, 광교사거리 남측,201703,370
중구, 을지로입구역 4번출구 앞,201703,488
중구, KEB 하나은행 본점 앞,201703,397
중구, 명동성당 앞,201703,380
서대문구, 일진아이윌아파트 옆,201703,608
중구, 신세계백화점 본점 앞,201703,519
종로구, 안국역 5번출구 앞,201703,721
종로구, 낙원상가 옆,201703,566
종로구, 탑골공원 앞,201703,808
종로구, 청계2가 사거리 옆,201703,679
중구, 을지로2가 사거리 북측,201703,299
중구, 을지로2가 사거리 남측,201703,290
마포구, 상수역 2번출구 앞,201703,745
종로구, 종로3가역 2번출구 뒤,201703,768
종로구, 종로3가역 15번출구 앞,201703,556
중구, 티마크 호텔 앞,201703,641
종로구, 창경궁 입구,201703,317
종로구, 세운스퀘어 앞,201703,760
종로구, 종로4가 사거리,201703,893
종로구, 혜화동 로터리,201703,762
종로구, 혜화역 3번출구 뒤,201703,611
종로구, 대학로 마로니에공원,201703,701
종로구, 예일빌딩(율곡로) 앞,201703,282
마포구, 극동방송국 앞,201703,802
종로구, 성균관대 E하우스 앞,201703,556
종로구, 서울보증보험본사 앞,201703,465
중구, 맥스타일 앞,201703,736
중구, 동대문역사문화공원역 9번출구 앞,201703,611
종로구, 사직동주민센터,201703,554
종로구, 청운초교 앞 삼거리,201703,552
종로구, 중앙고입구 삼거리,201703,294
종로구, 재동초교 앞 삼거리,201703,311
서대문구, 홍은사거리,201703,395
종로구, 포르투갈 대사관 앞,201703,667
종로구, 서울사대부속초교 앞,201703,464
종로구, KT혜화지사 앞,201703,490
종로구, 성대입구 사거리,201703,1183
종로구, 원남동사거리,201703,608
종로구, 동묘앞역 1번출구 뒤,201703,519
종로구, 청계8가 사거리,201703,455
종로구, 신설동역 11번출구 뒤,201703,248
종로구, 창신역 1번출구 앞,201703,311
마포구, 홍대입구역 2번출구 앞,201703,1973
종로구, 독립문역 3-1번출구 ,201703,315
종로구, SK 서린빌딩 앞,201703,384
종로구, 광화문 시민열린마당,201703,428
종로구, 독립문역 사거리,201703,239
중구, 시청역(2호선) 9번출구 뒤,201703,442
중구, 동대입구역 6번출구 뒤,201703,370
중구, 약수역 3번출구 뒤,201703,155
중구, 청구 어린이공원,201703,45
중구, 청구역 2번출구 앞,201703,218
